season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
2022,DeMarcus Cousins,C,31,DEN,5,0,11.4,3.8,5.8,.655,0.8,1.2,.667,3.0,4.6,.652,.724,2.2,3.0,.733,0.6,2.8,3.4,1.2,0.6,0.2,1.4,1.8,10.6,21.6,1.8,11.8,3.5,31.4,0.0,.207,.517,57,8.2,6.3,0.2,32.9,2.6,16.4,18.4,.744,32.5,0.2,0.3,.216
2022,Deandre Ayton,C,23,PHO,13,13,30.5,8.1,12.6,.640,0.2,0.3,.500,7.9,12.3,.644,.646,1.6,2.5,.636,2.5,6.4,8.9,1.7,0.4,0.8,1.5,2.6,17.9,9.3,2.4,3.6,0.2,24.1,0.2,.024,.201,397,3.4,10.2,1.2,23.5,0.6,9.6,17.4,.653,22.9,0.6,1.4,.167
2022,OG Anunoby,SF,24,TOR,6,6,36.2,6.5,13.7,.476,2.3,6.8,.341,4.2,6.8,.610,.561,2.0,2.7,.750,1.2,2.8,4.0,2.5,1.0,0.2,1.7,3.0,17.3,11.4,0.5,0.8,-0.4,10.7,-0.1,.500,.195,217,1.2,3.6,0.3,15.2,1.5,10.1,6.8,.584,21.2,0.1,0.2,.051
2022,Thanasis Antetokounmpo,SF,29,MIL,8,0,2.5,0.3,0.4,.667,0.0,0.0,,0.3,0.4,.667,.667,0.1,0.4,.333,0.1,0.4,0.5,0.1,0.1,0.0,0.0,0.5,0.6,7.1,0.0,-0.7,3.2,14.8,0.0,.000,1.000,20,-3.9,5.3,0.0,11.2,2.4,0.0,10.2,.579,9.4,0.0,0.1,.178
2022,Giannis Antetokounmpo,PF,27,MIL,12,12,37.3,11.7,23.8,.491,0.8,3.4,.220,10.9,20.3,.537,.507,7.6,11.2,.679,2.2,12.0,14.2,6.8,0.7,1.3,4.5,3.6,31.7,36.9,3.4,10.4,4.0,31.8,1.1,.144,.470,448,6.5,6.2,0.6,26.8,0.9,13.6,19.4,.552,38.5,1.4,1.7,.178
2022,Kyle Anderson,PF,28,MEM,12,1,18.4,2.4,4.3,.569,0.3,1.0,.250,2.2,3.3,.667,.598,0.9,1.5,.611,0.8,3.5,4.3,1.8,0.9,0.6,0.8,1.8,6.0,13.6,3.1,2.8,3.5,21.2,0.4,.235,.353,221,-0.7,4.5,0.3,15.0,2.3,14.5,12.4,.611,12.8,0.3,0.7,.147
2022,Jose Alvarado,PG,23,NOP,6,0,19.5,2.7,5.5,.485,1.0,2.7,.375,1.7,2.8,.588,.576,1.7,2.2,.769,0.3,1.0,1.3,1.5,1.2,0.2,1.2,3.0,8.0,11.4,0.7,-0.1,1.7,6.5,0.0,.485,.394,117,-1.8,1.9,0.2,13.3,3.1,15.3,4.0,.620,16.8,0.1,0.2,.090
2022,Grayson Allen,SG,26,MIL,12,5,25.4,3.1,6.8,.451,1.6,4.0,.396,1.5,2.8,.529,.567,0.6,0.9,.636,0.4,2.5,2.9,1.3,0.7,0.3,0.8,1.8,8.3,7.2,1.3,0.2,1.2,9.7,0.5,.585,.134,305,-1.0,1.7,0.2,10.3,1.3,9.4,5.9,.576,13.6,0.2,0.7,.115
2022,Nickeil Alexander-Walker,SG,23,UTA,1,0,5.0,2.0,2.0,1.000,0.0,0.0,,2.0,2.0,1.000,1.000,1.0,1.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,60.8,0.0,50.1,22.3,23.1,0.0,.000,.500,5,27.8,0.0,0.1,66.5,10.6,0.0,11.6,1.025,22.9,0.1,0.1,.810
2022,Bam Adebayo,C,24,MIA,18,18,34.1,5.8,9.7,.594,0.0,0.1,.000,5.8,9.7,.598,.594,3.2,4.2,.763,2.1,5.9,8.0,2.7,1.0,0.7,2.1,3.1,14.8,12.6,2.3,2.9,2.0,21.3,1.0,.006,.434,614,0.9,6.9,1.2,17.9,1.5,15.4,13.8,.638,17.9,0.8,2.2,.169
2022,Steven Adams,C,28,MEM,7,5,16.3,1.3,3.0,.429,0.0,0.0,,1.3,3.0,.429,.429,0.9,1.6,.545,2.1,4.3,6.4,2.1,0.1,0.1,0.6,1.7,3.4,17.6,0.9,-1.1,0.5,29.4,0.2,.000,.524,114,-1.6,13.1,0.2,12.8,0.4,13.4,20.8,.464,10.7,0.0,0.3,.128
2022,Precious Achiuwa,C,22,TOR,6,1,27.8,4.2,8.7,.481,0.8,2.7,.313,3.3,6.0,.556,.529,1.0,1.7,.600,1.3,3.5,4.8,1.0,0.2,0.8,1.5,2.3,10.2,5.7,3.3,-3.3,-1.0,17.1,0.0,.308,.192,167,-2.4,5.4,0.0,10.9,0.3,13.8,10.7,.541,18.2,-0.1,0.0,-0.014
2022,Isaac Bonga,SF,22,TOR,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.3,4.4,45.4,0.0,,,3,-0.2,0.0,0.0,30.3,0.0,0.0,20.5,1.136,13.6,0.0,0.0,.551
2022,Devin Booker,SG,25,PHO,10,10,36.6,7.9,17.5,.451,2.8,6.5,.431,5.1,11.0,.464,.531,4.7,5.3,.887,1.0,3.8,4.8,4.4,0.5,0.4,3.2,2.5,23.3,18.7,1.1,2.0,-1.3,12.0,0.0,.371,.303,366,3.3,3.3,0.5,18.0,0.7,13.9,7.8,.587,28.9,0.4,0.6,.072
2022,Chris Boucher,PF,29,TOR,6,0,21.7,4.3,7.0,.619,1.0,2.5,.400,3.3,4.5,.741,.690,1.5,1.7,.900,2.0,3.8,5.8,0.2,0.2,1.2,0.3,2.2,11.2,1.3,5.9,5.2,0.4,24.1,0.0,.357,.238,130,4.8,10.4,0.5,24.5,0.4,4.1,16.6,.722,17.3,0.2,0.6,.209
2022,Tony Bradley,C,24,CHI,2,0,4.0,2.5,2.5,1.000,0.0,0.0,,2.5,2.5,1.000,1.000,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,5.0,93.8,0.0,36.1,10.6,54.5,0.0,.000,.000,8,25.5,0.0,0.1,58.6,0.0,0.0,25.1,1.000,27.4,0.1,0.1,.513
2022,Pat Connaughton,SF,29,MIL,12,0,26.5,3.5,7.3,.477,2.1,5.3,.391,1.4,2.0,.708,.619,0.4,0.4,1.000,0.3,4.0,4.3,0.9,0.4,0.3,0.6,1.2,9.5,5.2,1.3,2.2,1.2,14.9,0.6,.727,.057,318,1.0,1.0,0.4,12.2,0.8,7.2,8.2,.632,13.2,0.3,1.0,.144
2022,Mike Conley,PG,34,UTA,6,6,29.0,3.2,9.5,.333,0.8,4.2,.200,2.3,5.3,.438,.377,2.0,2.5,.800,0.3,2.8,3.2,4.8,0.8,0.3,2.2,3.2,9.2,26.9,1.4,-3.9,-0.6,11.3,0.1,.439,.263,174,-3.3,1.3,-0.2,8.2,1.5,17.0,6.4,.432,20.6,-0.1,-0.1,-0.037
2022,Nic Claxton,C,22,BRK,4,0,24.5,4.8,6.0,.792,0.0,0.0,,4.8,6.0,.792,.792,1.0,5.5,.182,1.8,4.5,6.3,1.5,1.3,2.3,0.5,1.5,10.5,9.8,8.9,6.6,2.3,24.2,0.1,.000,.917,98,4.4,9.3,0.2,24.1,2.6,5.6,16.7,.624,16.7,0.2,0.3,.143
2022,Jordan Clarkson,SG,29,UTA,6,0,28.3,6.7,12.2,.548,1.5,4.0,.375,5.2,8.2,.633,.610,2.7,3.0,.889,0.8,2.3,3.2,1.3,0.5,0.2,1.7,2.8,17.5,9.5,0.7,4.3,0.7,9.5,0.1,.329,.247,170,3.6,3.4,0.4,19.8,0.9,11.0,6.5,.649,25.0,0.3,0.5,.133
2022,Brandon Clarke,PF,25,MEM,12,0,24.7,4.7,7.6,.615,0.0,0.1,.000,4.7,7.5,.622,.615,3.0,4.5,.667,3.1,3.8,6.9,2.0,0.8,0.8,1.0,1.9,12.3,12.7,3.3,4.8,1.4,17.3,0.4,.011,.593,296,3.5,12.5,1.0,22.4,1.4,9.5,14.8,.645,17.5,0.5,1.4,.226
2022,Marquese Chriss,PF,24,DAL,8,0,3.8,0.5,1.0,.500,0.1,0.3,.500,0.4,0.8,.500,.563,0.6,0.8,.833,0.5,0.6,1.1,0.0,0.0,0.0,0.1,0.4,1.8,0.0,0.0,-1.1,-2.4,19.9,0.0,.250,.750,30,1.3,15.5,0.1,19.0,0.0,8.6,17.7,.658,18.4,0.0,0.1,.198
2022,Alex Caruso,SG,27,CHI,4,4,28.3,2.3,5.8,.391,1.8,4.5,.389,0.5,1.3,.400,.543,0.0,0.0,,0.5,2.3,2.8,4.3,1.3,1.0,0.3,2.8,6.3,22.2,3.5,3.3,3.9,8.7,0.2,.783,.000,113,-0.6,1.6,0.1,12.4,2.1,4.2,4.9,.543,9.3,0.2,0.3,.128
2022,Jevon Carter,PG,26,MIL,11,0,11.5,0.8,1.7,.474,0.3,0.6,.429,0.5,1.1,.500,.553,0.2,0.2,1.000,0.3,1.2,1.5,0.9,0.7,0.0,0.5,1.1,2.1,10.9,0.0,-1.2,3.0,10.2,0.3,.368,.105,126,-4.2,2.5,0.0,8.6,3.1,23.2,6.5,.578,8.9,0.0,0.3,.109
2022,Clint Capela,C,27,ATL,2,2,20.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,2.0,5.5,7.5,0.0,0.5,0.5,0.5,1.0,2.0,0.0,2.5,-3.1,-1.0,33.8,0.0,.000,.000,40,-2.2,11.9,0.0,7.8,1.3,14.3,22.7,.333,8.1,0.0,0.0,.021
2022,Vlatko Čančar,PF,24,DEN,2,0,4.5,1.0,1.5,.667,0.5,1.0,.500,0.5,0.5,1.000,.833,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,2.5,18.6,0.0,0.6,-1.3,28.4,0.0,.667,.000,9,1.9,0.0,0.0,13.1,0.0,40.0,13.7,.833,24.2,0.0,0.0,-0.100
2022,Facundo Campazzo,PG,30,DEN,4,0,3.3,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.8,0.8,0.5,0.0,0.0,0.5,0.8,0.0,18.7,0.0,-19.4,-3.6,29.5,0.0,1.000,.000,13,-15.7,0.0,-0.1,-10.5,0.0,50.0,14.3,.000,13.4,-0.1,-0.1,-0.323
2022,Jimmy Butler,SF,32,MIA,17,17,37.0,9.8,19.3,.506,1.4,4.0,.338,8.4,15.3,.550,.541,6.5,7.8,.841,2.4,4.9,7.4,4.6,2.1,0.6,1.5,1.5,27.4,23.5,1.9,11.8,3.5,16.3,1.1,.207,.402,629,8.3,7.4,2.7,29.9,2.8,6.1,11.7,.604,29.1,2.2,3.8,.291
2022,Jared Butler,SG,21,UTA,1,0,5.0,0.0,2.0,.000,0.0,0.0,,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6,-5.4,23.1,0.0,.000,.000,5,-13.3,0.0,0.0,-15.2,0.0,0.0,11.6,.000,18.7,0.0,0.0,-0.445
2022,Trey Burke,PG,29,DAL,10,0,3.7,1.1,2.2,.500,0.4,1.0,.400,0.7,1.2,.583,.591,0.6,0.6,1.000,0.0,0.3,0.3,0.4,0.1,0.0,0.1,0.3,3.2,23.6,0.0,9.0,1.8,9.7,0.0,.455,.273,37,7.3,0.0,0.2,29.6,1.4,3.9,4.8,.649,32.8,0.1,0.2,.246
2022,Reggie Bullock,SF,30,DAL,18,18,39.3,3.4,8.4,.404,2.9,7.3,.397,0.5,1.1,.450,.576,0.9,1.0,.889,0.4,4.1,4.6,1.7,1.2,0.1,0.4,2.7,10.6,6.3,0.1,0.4,0.9,12.5,0.4,.868,.119,707,-0.5,1.3,0.8,10.1,1.6,4.8,6.8,.598,11.2,0.4,1.2,.081
2022,Jalen Brunson,SG,25,DAL,18,18,34.9,8.1,17.3,.466,1.4,4.2,.347,6.6,13.1,.504,.508,4.0,5.0,.800,0.8,3.8,4.6,3.7,0.8,0.1,1.1,2.1,21.6,20.0,0.1,1.5,-0.5,12.9,0.3,.241,.289,629,2.0,2.8,1.3,20.1,1.2,5.1,7.8,.553,27.8,0.6,1.6,.123
2022,Troy Brown Jr.,SF,22,CHI,3,0,12.3,1.7,5.7,.294,0.7,3.7,.182,1.0,2.0,.500,.353,0.0,0.0,,0.3,2.3,2.7,1.0,0.7,0.0,1.0,0.7,4.0,13.0,0.0,-7.0,-0.8,20.6,0.1,.647,.000,37,-6.2,2.5,-0.2,3.6,2.6,15.0,10.8,.353,23.7,0.0,-0.1,-0.157
2022,Sterling Brown,SG,26,DAL,9,0,2.9,0.3,1.1,.300,0.0,0.4,.000,0.3,0.7,.500,.300,0.6,0.8,.714,0.1,0.8,0.9,0.3,0.4,0.2,0.3,0.0,1.2,18.0,7.0,7.0,7.9,32.2,0.1,.400,.700,26,-0.9,4.5,-0.1,20.3,8.0,18.7,18.1,.420,29.3,0.1,0.0,.001
2022,Jaylen Brown,SF,25,BOS,24,24,38.3,8.2,17.5,.470,2.5,6.7,.373,5.7,10.8,.531,.542,4.2,5.5,.763,1.4,5.5,6.9,3.5,1.1,0.4,3.1,3.0,23.1,16.8,1.0,2.6,0.8,15.7,1.3,.384,.313,920,1.8,4.2,0.9,17.2,1.5,13.4,10.2,.581,26.9,1.1,2.2,.115
2022,Bruce Brown,SF,25,BRK,4,4,34.8,5.3,9.3,.568,1.5,3.5,.429,3.8,5.8,.652,.649,2.0,2.5,.800,1.5,3.3,4.8,2.8,1.3,0.8,2.3,4.0,14.0,11.9,2.1,2.4,0.3,12.3,0.0,.378,.270,139,2.1,5.6,0.3,15.4,1.8,17.9,8.9,.676,16.6,0.2,0.2,.078
2022,Dillon Brooks,SF,26,MEM,11,11,30.5,5.5,15.6,.349,2.3,6.5,.347,3.2,9.1,.350,.422,1.5,2.3,.640,0.7,2.0,2.7,2.7,1.0,0.3,2.0,3.3,14.6,13.8,0.9,-4.6,-1.3,7.3,0.3,.419,.145,335,-3.3,2.4,-0.6,6.9,1.5,10.7,4.7,.440,25.1,-0.2,-0.3,-0.036
2022,Armoni Brooks,PG,23,TOR,4,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.3,-9.5,34.1,0.0,1.000,.000,8,-20.8,0.0,-0.1,-18.9,0.0,0.0,15.4,.000,23.2,-0.1,-0.1,-0.577
2022,Mikal Bridges,SF,25,PHO,13,13,38.5,5.1,10.6,.478,1.0,2.5,.394,4.1,8.1,.505,.525,2.2,2.3,.933,0.9,3.8,4.7,2.8,1.1,1.0,0.8,2.4,13.3,10.2,2.5,1.4,1.0,11.3,0.2,.239,.217,500,0.4,2.9,0.8,13.8,1.4,6.8,7.3,.572,14.9,0.4,0.9,.091
2022,Cameron Johnson,PF,25,PHO,13,3,24.6,3.5,7.6,.465,1.7,4.5,.373,1.8,3.1,.600,.576,2.0,2.5,.813,0.7,2.8,3.5,1.5,0.4,0.1,0.9,2.4,10.8,8.8,0.3,0.4,-0.5,13.3,0.0,.596,.323,320,0.9,3.4,0.6,13.8,0.8,9.6,8.5,.619,18.0,0.2,0.6,.094
2022,John Collins,PF,24,ATL,5,4,24.4,3.8,7.8,.487,0.8,2.2,.364,3.0,5.6,.536,.538,1.0,2.0,.500,0.4,4.2,4.6,1.2,0.4,0.2,1.0,2.4,9.4,8.8,0.8,-0.9,0.0,21.2,0.1,.282,.256,122,-0.8,1.9,0.0,10.7,0.8,10.3,11.4,.541,18.3,0.0,0.1,.034
2022,Nikola Jokić,C,26,DEN,5,5,34.2,12.2,21.2,.575,1.0,3.6,.278,11.2,17.6,.636,.599,5.6,6.6,.848,3.4,9.8,13.2,5.8,1.6,1.0,4.8,4.0,31.0,36.5,3.1,10.7,2.5,36.6,0.1,.170,.311,171,8.1,11.9,0.6,33.1,2.3,16.6,23.9,.643,36.8,0.6,0.7,.202
2022,Landry Shamet,SG,24,PHO,12,0,16.0,1.6,4.0,.396,0.8,2.2,.346,0.8,1.8,.455,.490,0.4,0.6,.714,0.3,1.4,1.7,1.3,0.5,0.0,0.6,0.8,4.3,10.3,0.0,-1.5,0.1,10.2,0.0,.542,.146,192,-1.6,1.9,0.0,8.4,1.6,12.1,6.2,.509,13.9,0.0,0.0,.011
2022,Klay Thompson,SG,31,GSW,22,22,36.0,7.2,16.7,.429,3.5,9.1,.385,3.7,7.6,.482,.534,1.2,1.4,.867,0.3,3.6,3.9,2.3,1.1,0.7,1.3,2.1,19.0,9.5,1.9,0.7,-0.4,10.9,0.7,.543,.082,792,1.1,1.0,0.6,14.1,1.5,6.8,6.1,.550,22.7,0.6,1.3,.079
2022,Cam Thomas,SG,20,BRK,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-5.4,-3.4,,0.0,,,0,-2.0,,0.0,,,,,,,0.0,0.0,
2022,Daniel Theis,C,29,BOS,16,5,12.5,1.9,3.2,.588,0.2,0.9,.214,1.7,2.3,.730,.618,0.4,0.5,.750,0.8,2.4,3.3,0.7,0.3,0.5,0.7,1.6,4.3,8.9,3.7,0.4,1.8,21.2,0.3,.275,.157,200,-1.3,7.6,0.2,14.2,1.0,16.8,14.6,.633,14.7,0.1,0.6,.134
2022,Garrett Temple,SG,35,NOP,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,2.5,63.2,0.0,,,2,-4.7,0.0,0.0,6.2,0.0,,29.5,,0.0,0.0,0.0,.024
2022,Jayson Tatum,SF,23,BOS,24,24,41.0,8.4,19.7,.426,3.2,8.2,.393,5.2,11.5,.449,.507,5.7,7.1,.800,1.0,5.7,6.7,6.2,1.2,0.9,4.2,3.0,25.6,26.9,2.0,4.5,1.4,15.2,1.5,.415,.360,983,3.1,2.8,0.8,17.6,1.5,15.5,9.2,.562,29.6,1.6,2.2,.110
2022,Max Strus,SF,25,MIA,18,18,29.1,3.8,10.1,.374,2.6,7.9,.331,1.2,2.2,.525,.503,0.7,1.0,.722,0.8,3.2,4.1,2.1,0.8,0.4,1.1,3.1,10.9,11.0,1.7,0.5,0.7,13.5,0.7,.780,.099,523,-0.2,3.3,0.1,10.4,1.4,9.5,8.2,.516,17.9,0.3,0.8,.076
2022,Nik Stauskas,SG,28,BOS,13,0,1.8,0.2,0.9,.250,0.2,0.8,.300,0.0,0.2,.000,.375,0.3,0.3,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.0,26.1,0.0,2.6,0.3,18.1,0.0,.833,.333,24,2.3,0.0,0.0,15.5,0.0,0.0,9.4,.472,25.8,0.0,0.1,.139
2022,Jaden Springer,SG,19,PHI,5,0,2.6,0.6,1.2,.500,0.0,0.2,.000,0.6,1.0,.600,.500,0.0,0.0,,0.0,0.8,0.8,0.4,0.0,0.0,0.0,0.2,1.2,29.5,0.0,0.4,1.5,36.0,0.0,.167,.000,13,-1.1,0.0,0.0,17.4,0.0,0.0,18.9,.500,21.7,0.0,0.0,.126
2022,Marcus Smart,PG,27,BOS,21,21,36.2,5.4,13.3,.405,2.3,6.5,.350,3.1,6.8,.458,.491,2.4,3.0,.806,1.0,3.6,4.5,5.9,1.2,0.2,2.5,3.4,15.4,26.3,0.6,0.3,1.1,10.7,1.0,.491,.222,760,-0.8,3.1,0.5,13.1,1.7,14.5,7.0,.529,21.2,0.4,1.5,.094
2022,Pascal Siakam,PF,27,TOR,6,6,43.3,8.5,17.8,.477,0.7,2.8,.235,7.8,15.0,.522,.495,5.2,6.0,.861,1.3,5.8,7.2,5.8,1.2,1.0,2.2,4.0,22.8,22.9,2.5,3.0,0.7,18.3,0.0,.159,.336,260,2.3,3.5,0.5,19.7,1.4,9.6,10.2,.558,24.2,0.3,0.5,.098
2022,Day'Ron Sharpe,PF,20,BRK,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-5.7,-3.9,,0.0,,,0,-1.8,,0.0,,,,,,,0.0,0.0,
2022,D'Angelo Russell,PG,25,MIN,6,6,32.7,4.0,12.0,.333,2.0,5.2,.387,2.0,6.8,.293,.417,2.0,2.7,.750,0.0,2.5,2.5,6.7,1.5,0.0,2.8,2.8,12.0,32.2,0.0,-2.9,-1.1,8.1,0.1,.431,.222,196,-1.8,0.0,-0.2,8.5,2.1,17.7,4.3,.455,21.0,0.0,-0.1,-0.022
2022,Cameron Payne,PG,27,PHO,13,0,13.2,1.7,5.7,.297,0.4,2.3,.167,1.3,3.4,.386,.331,0.4,0.5,.833,0.2,1.4,1.5,2.1,0.5,0.1,1.0,1.9,4.2,21.5,0.6,-9.0,-1.8,12.1,0.1,.405,.081,172,-7.2,1.4,-0.6,3.4,2.1,14.5,6.9,.352,24.0,-0.3,-0.5,-0.134
2022,Duncan Robinson,SG,27,MIA,13,0,12.2,1.9,4.4,.439,1.4,3.6,.383,0.5,0.8,.700,.596,0.4,0.5,.833,0.2,1.6,1.8,0.4,0.3,0.1,0.2,1.7,5.6,5.0,0.7,2.8,2.0,16.1,0.2,.825,.105,159,0.8,1.4,0.3,13.2,1.3,4.8,8.5,.612,17.5,0.2,0.5,.142
2022,Austin Rivers,SG,29,DEN,5,0,21.6,1.6,3.6,.444,0.8,2.4,.333,0.8,1.2,.667,.556,0.2,0.2,1.000,0.0,0.6,0.6,1.2,1.4,0.2,0.8,3.0,4.2,7.4,1.0,-2.4,1.1,3.5,0.0,.667,.056,108,-3.5,0.0,0.0,6.1,3.2,17.8,1.7,.569,9.0,0.0,0.0,.003
2022,Naz Reid,C,22,MIN,5,0,10.8,1.4,3.4,.412,0.6,1.4,.429,0.8,2.0,.400,.500,1.4,1.4,1.000,0.4,2.4,2.8,0.0,0.2,1.2,1.0,2.8,4.8,0.0,9.5,-1.9,2.1,23.4,0.1,.412,.412,54,-4.0,4.4,0.0,11.2,0.9,19.9,14.4,.598,19.9,0.0,0.1,.051
2022,Paul Reed,C,22,PHI,12,0,11.7,1.6,3.0,.528,0.2,0.3,.667,1.4,2.8,.515,.556,0.3,0.6,.571,1.8,2.0,3.8,0.8,0.8,0.5,0.8,2.4,3.7,11.6,4.0,2.0,2.9,20.1,0.3,.083,.194,140,-0.8,20.2,0.2,17.7,3.3,18.7,20.1,.563,16.1,0.1,0.5,.161
2022,Payton Pritchard,PG,24,BOS,24,0,12.9,1.8,4.3,.422,1.0,3.0,.333,0.8,1.3,.633,.539,0.2,0.3,.667,0.4,1.5,1.9,1.6,0.3,0.1,0.4,1.0,4.8,19.7,0.6,1.5,0.8,12.7,0.4,.706,.059,309,0.7,3.8,0.4,12.8,1.0,7.9,8.4,.545,16.6,0.3,0.8,.120
2022,Taurean Prince,PF,27,MIN,5,0,13.0,2.0,5.4,.370,0.8,2.8,.286,1.2,2.6,.462,.444,1.2,1.4,.857,0.2,1.4,1.6,1.2,0.4,0.2,0.8,1.0,6.0,15.3,1.3,-1.0,-0.3,11.4,0.0,.519,.259,65,-0.7,1.8,0.0,10.4,1.4,11.7,6.8,.499,22.5,0.0,0.0,.000
2022,Dwight Powell,C,30,DAL,18,18,13.8,1.2,1.9,.629,0.0,0.1,.000,1.2,1.8,.667,.629,0.8,1.3,.609,0.9,1.7,2.6,0.2,0.2,0.3,0.5,2.2,3.2,2.4,2.2,-4.4,-0.4,14.4,0.1,.057,.657,249,-4.0,7.9,0.3,9.3,0.6,16.6,11.1,.643,10.3,-0.2,0.4,.086
2022,Bobby Portis,C,26,MIL,12,5,24.8,4.0,9.6,.417,1.2,3.9,.298,2.8,5.7,.500,.478,1.4,1.8,.773,2.1,7.9,10.0,0.8,0.4,0.3,1.3,2.2,10.6,4.7,1.0,-0.5,-0.3,31.6,0.7,.409,.191,298,-0.2,8.9,0.0,13.7,0.8,11.4,20.6,.509,20.4,0.1,0.6,.101
2022,Otto Porter Jr.,PF,28,GSW,19,3,19.5,2.0,4.1,.494,1.0,2.5,.404,1.0,1.6,.633,.617,0.4,0.5,.778,0.6,2.8,3.4,1.8,0.9,0.3,0.6,1.8,5.4,12.1,1.6,2.7,2.6,15.6,0.5,.610,.117,371,0.1,3.7,0.6,13.0,2.3,12.9,9.8,.630,11.0,0.4,1.0,.135
2022,Jordan Poole,SG,22,GSW,22,5,27.5,5.9,11.5,.508,2.3,5.8,.391,3.6,5.7,.627,.606,3.0,3.2,.915,0.5,2.4,2.8,3.8,0.8,0.4,2.4,2.8,17.0,21.1,1.3,2.8,0.4,9.4,0.5,.504,.280,606,2.4,1.9,1.4,18.8,1.4,15.7,5.7,.654,24.5,0.7,1.9,.151
2022,Gary Payton II,SG,29,GSW,12,2,16.9,2.4,3.7,.659,0.7,1.3,.533,1.8,2.4,.724,.750,1.0,1.5,.667,1.1,2.0,3.1,1.3,1.2,0.6,0.5,1.9,6.5,11.0,3.5,7.4,4.7,12.9,0.3,.341,.409,203,2.7,7.4,0.7,20.6,3.4,10.4,10.2,.751,12.5,0.5,1.0,.235
2022,Tristan Thompson,PF,30,CHI,5,0,7.6,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.0,0.0,,0.4,1.2,1.6,0.4,0.2,0.0,1.0,0.8,0.8,7.5,0.0,-9.9,-0.1,17.2,0.0,.000,.000,38,-9.8,4.9,-0.1,-0.6,1.3,50.0,10.5,.400,11.5,-0.1,-0.1,-0.115
2022,Matisse Thybulle,SG,24,PHI,9,0,15.2,1.2,2.7,.458,0.4,1.6,.286,0.8,1.1,.700,.542,0.1,0.3,.333,0.2,0.8,1.0,0.4,0.8,0.8,0.2,1.7,3.0,4.3,4.7,1.6,3.6,6.0,0.2,.583,.125,137,-2.0,1.9,0.0,8.9,2.7,7.3,4.0,.533,9.4,0.1,0.2,.069
2022,Juan Toscano-Anderson,SF,28,GSW,14,0,3.5,0.3,0.7,.400,0.1,0.4,.400,0.1,0.4,.400,.500,0.1,0.2,.333,0.0,0.7,0.7,0.6,0.1,0.1,0.6,0.2,0.8,20.9,2.1,-4.4,1.1,22.3,0.1,.500,.300,49,-5.5,0.0,-0.2,4.6,2.0,41.4,11.4,.486,17.3,0.0,-0.1,-0.084
2022,Karl-Anthony Towns,C,26,MIN,6,6,37.0,6.5,13.3,.488,1.7,3.7,.455,4.8,9.7,.500,.550,7.2,8.3,.860,1.8,9.0,10.8,2.2,0.7,2.0,4.5,4.2,21.8,10.1,4.6,0.4,0.2,25.7,0.3,.275,.625,222,0.2,5.8,0.2,17.3,0.8,20.9,16.3,.642,24.9,0.1,0.5,.098
2022,Derrick Jones Jr.,PF,24,CHI,5,0,11.8,1.4,3.4,.412,0.6,2.2,.273,0.8,1.2,.667,.500,0.4,0.6,.667,0.6,0.8,1.4,0.4,0.2,0.0,0.6,1.6,3.8,5.3,0.0,-5.8,-1.1,7.4,0.0,.647,.176,59,-4.7,4.7,0.0,6.0,0.8,14.1,5.9,.519,15.8,-0.1,0.0,.002
