title,author,isbn13,publication_date,publisher,authorID,publisherID
Blue Noon (Midnighters  #3),Scott Westerfeld,9780060519599,2007-02-06 00:00:00.000,Eos,107955,1636
Uglies (Uglies  #1),Scott Westerfeld,9780689865381,2005-02-08 00:00:00.000,Simon Pulse,107955,2822
Evolution's Darling,Scott Westerfeld,9781568581491,2000-04-03 00:00:00.000,Running Press,107955,2714
The Butterfly Tattoo,Philip Pullman,9780330397964,2005-09-02 00:00:00.000,Young Picador,106960,3220
Count Karlstein,Philip Pullman,9780375803482,2000-02-22 00:00:00.000,Yearling,106960,3213
Count Karlstein,Diana Bryan,9780375803482,2000-02-22 00:00:00.000,Yearling,101986,3213
The Castle of Llyr (The Chronicles of Prydain  #3),Lloyd Alexander,9780805080506,2006-05-16 00:00:00.000,Square Fish,105318,2855
The Book of Three (The Chronicles of Prydain  #1),Lloyd Alexander,9780805080483,2006-05-16 00:00:00.000,Square Fish,105318,2855
The High King (The Chronicles of Prydain  #5),Lloyd Alexander,9780805080520,2006-05-16 00:00:00.000,Square Fish,105318,2855
Taran Wanderer (The Chronicles of Prydain  #4),Lloyd Alexander,9780805080513,2006-05-16 00:00:00.000,Square Fish,105318,2855
Westmark (Westmark  #1),Lloyd Alexander,9780141310688,2002-01-14 00:00:00.000,Firebird Books,105318,1693
The Black Cauldron (The Chronicles of Prydain  #2),Lloyd Alexander,9780805080490,2006-05-16 00:00:00.000,Square Fish,105318,2855
The Foundling and Other Tales of Prydain,Lloyd Alexander,9780805080537,2006-05-16 00:00:00.000,Square Fish,105318,2855
A Lloyd Alexander Collection,Lloyd Alexander,9780525467779,2001-05-21 00:00:00.000,Dutton Children's Books,105318,1596
The Philadelphia Adventure,Lloyd Alexander,9780142301449,2002-07-08 00:00:00.000,Puffin Books,105318,2602
Libra,Don DeLillo,9782742731107,2001-01-01 00:00:00.000,Babel,102042,1176
Libra,Michel Courtois-Fourcy,9782742731107,2001-01-01 00:00:00.000,Babel,106188,1176
Zorro,Isabel Allende,9780060787219,2005-05-03 00:00:00.000,HarperLargePrint,103500,1893
Zorro,Margaret Sayers Peden,9780060787219,2005-05-03 00:00:00.000,HarperLargePrint,105572,1893
Zorro,محمدعلی مهمان‌نوازان,9780060787219,2005-05-03 00:00:00.000,HarperLargePrint,109211,1893
House of Leaves,Mark Z. Danielewski,9780385603102,2000-03-07 00:00:00.000,Random House,105751,2624
The Complete Calvin and Hobbes,Bill Watterson,9780740748479,2005-09-06 00:00:00.000,Andrews McMeel Publishing,100818,1091
The Calvin And Hobbes:  Tenth Anniversary Book,Bill Watterson,9780751515572,2008-02-01 00:00:00.000,Time Warner Books UK,100818,2964
Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue,Bill Watterson,9780740721359,2001-09-17 00:00:00.000,Andrews McMeel Publishing,100818,1091
Ship of Fools,Richard Paul Russo,9780441008933,2001-12-31 00:00:00.000,Ace,107318,1028
The Rosetta Codex,Richard Paul Russo,9780441013302,2005-12-06 00:00:00.000,Ace Trade,107318,1032
The Sot-Weed Factor,John Barth,9781903809501,2005-03-01 00:00:00.000,Atlantic Books (UK),104241,1137
Dragonflight (Pern: Dragonriders of Pern  #1),Anne McCaffrey,9781597379519,2005-09-25 00:00:00.000,Brilliance Audio,100456,1317
Dragonflight (Pern: Dragonriders of Pern  #1),Dick Hill,9781597379519,2005-09-25 00:00:00.000,Brilliance Audio,102018,1317
Hell Phone,William Sleator,9780810954793,2006-09-26 00:00:00.000,Harry N. Abrams,109110,1912
Parasite Pig (Interstellar Pig #2),William Sleator,9780142400869,2004-02-09 00:00:00.000,Firebird,109110,1692
The Boy Who Couldn't Die,William Sleator,9780810987906,2005-04-01 00:00:00.000,Harry N. Abrams,109110,1912
Among the Dolls,William Sleator,9780765352392,2006-05-02 00:00:00.000,Starscape,109110,2873
Interstellar Pig (Interstellar Pig #1),William Sleator,9780340850626,2001-12-06 00:00:00.000,Hodder Children's Books,109110,1970
A Birthday for Frances,Russell Hoban,9780099432449,2002-06-06 00:00:00.000,Harper Collins,107769,1867
A Birthday for Frances,Lillian Hoban,9780099432449,2002-06-06 00:00:00.000,Harper Collins,105247,1867
Pilgermann,Russell Hoban,9780747556404,2002-01-02 00:00:00.000,Bloomsbury Publishing PLC,107769,1287
The March,E.L. Doctorow,9780812976151,2006-09-12 00:00:00.000,Random House Trade Paperbacks,102204,2642
The Discomfort Zone: A Personal History,Jonathan Franzen,9780374299194,2006-09-05 00:00:00.000,Farrar Straus Giroux,104501,1675
A Confederacy of Dunces,John Kennedy Toole,9780140282689,2003-02-26 00:00:00.000,Penguin Books  Limited (UK),104343,2470
La conjura de los necios,John Kennedy Toole,9788496333604,2006-01-10 00:00:00.000,Quinteto,104343,2619
Lost,Gregory Maguire,9780060988647,2002-09-17 00:00:00.000,William Morrow Paperbacks,103106,3188
Lost,Douglas Smith,9780060988647,2002-09-17 00:00:00.000,William Morrow Paperbacks,102159,3188
The Dream Stealer,Gregory Maguire,9780618181889,2002-10-21 00:00:00.000,Clarion Books,103106,1405
The Dream Stealer,Diana Bryan,9780618181889,2002-10-21 00:00:00.000,Clarion Books,101986,1405
Wicked: The Grimmerie,David Cote,9781401308209,2005-10-26 00:00:00.000,Hachette Books,101739,1820
Wicked: The Grimmerie,Stephen Schwartz,9781401308209,2005-10-26 00:00:00.000,Hachette Books,108241,1820
Wicked: The Grimmerie,Joan Marcus,9781401308209,2005-10-26 00:00:00.000,Hachette Books,104139,1820
Wicked: The Grimmerie,Winnie Holzman,9781401308209,2005-10-26 00:00:00.000,Hachette Books,109125,1820
A Little Bit Wicked (Last Man Standing  #1),Victoria Alexander,9780060882624,2006-12-26 00:00:00.000,Avon,108850,1157
My Wicked  Wicked Ways,Errol Flynn,9781845130497,2005-02-25 00:00:00.000,Aurum,102561,1149
My Wicked  Wicked Ways,Jeffrey Meyers,9781845130497,2005-02-25 00:00:00.000,Aurum,103974,1149
The Wonderful Story of Henry Sugar and Six More,Roald Dahl,9780141311494,2001-09-27 00:00:00.000,Puffin Books,107382,2602
Danny the Champion of the World,Roald Dahl,9780435122218,2009-09-01 00:00:00.000,Heinemann Library,107382,1943
Danny the Champion of the World,Roald Dahl,9780224064699,2002-11-07 00:00:00.000,Jonathan Cape,107382,2050
Danny the Champion of the World,Quentin Blake,9780224064699,2002-11-07 00:00:00.000,Jonathan Cape,107033,2050
Danny  Champion Du Monde,Roald Dahl,9782013218948,2001-09-05 00:00:00.000,Hachette,107382,1818
The Science of the Hitchhiker's Guide to the Galaxy,Michael Hanlon,9780230008908,2006-08-08 00:00:00.000,Palgrave Macmillan,106078,2427
The Essential Kierkegaard,Søren Kierkegaard,9780691019406,2000-06-19 00:00:00.000,Princeton University Press,108440,2591
The Essential Kierkegaard,Howard Vincent Hong,9780691019406,2000-06-19 00:00:00.000,Princeton University Press,103385,2591
The Essential Kierkegaard,Edna Hatlestad Hong,9780691019406,2000-06-19 00:00:00.000,Princeton University Press,102250,2591
Inside Job,Connie Willis,9781596060241,2005-06-01 00:00:00.000,Subterranean Press,101480,2887
The Book of My Life,Girolamo Cardano,9781590170168,2002-10-31 00:00:00.000,NYRB Classics,103015,2303
The Book of My Life,Jean Stoner,9781590170168,2002-10-31 00:00:00.000,NYRB Classics,103928,2303
The Book of My Life,Anthony Grafton,9781590170168,2002-10-31 00:00:00.000,NYRB Classics,100497,2303
The Map That Changed the World: William Smith and the Birth of Modern Geology,Simon Winchester,9780060931803,2002-07-30 00:00:00.000,Perennial,108095,2500
The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Simon Winchester,9780312423377,2004-04-01 00:00:00.000,Picador,108095,2524
How the Irish Saved Civilization,Thomas Cahill,9780340637876,2003-03-03 00:00:00.000,Sceptre,108576,2741
Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage,Darina Allen,9781904920113,2004-12-22 00:00:00.000,Kyle Books,101644,2091
Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage,Regina Sexton,9781904920113,2004-12-22 00:00:00.000,Kyle Books,107175,2091
Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,Juliette Aristides,9780823006571,2006-11-01 00:00:00.000,Watson-Guptill,104689,3155
El rey de Les Halles,Juliette Benzoni,9788466619455,2007-01-01 00:00:00.000,Ediciones B,104690,1609
El rey de Les Halles,Francisco Rodriguez de Lecea,9788466619455,2007-01-01 00:00:00.000,Ediciones B,102685,1609
The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),James Preller,9780439896184,2007-01-01 00:00:00.000,Scholastic,103759,2747
The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),R.W. Alley,9780439896184,2007-01-01 00:00:00.000,Scholastic,107066,2747
The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),Jamie  Smith,9780439896184,2007-01-01 00:00:00.000,Scholastic,103790,2747
Brightness Falls,Jay McInerney,9780747553717,2001-08-06 00:00:00.000,Bloomsbury,103892,1277
This Side of Brightness,Colum McCann,9780312421977,2003-01-01 00:00:00.000,Picador,101475,2524
How it Ended,Jay McInerney,9780747553564,2009-08-06 00:00:00.000,Bloomsbury Publishing PLC,103892,1287
Uncommon Grounds (Maggy Thorsen Mystery #1),Sandra Balzo,9781410402363,2005-09-01 00:00:00.000,Five Star Trade,107865,1704
Fucked By Rock + Cd,Mark Manning,9781840680737,2001-10-01 00:00:00.000,Creation Books,105705,1456
Pledged: The Secret Life of Sororities,Alexandra Robbins,9781401300463,2004-04-14 00:00:00.000,Hyperion,100186,1995
Uzumaki: Spiral into Horror  Vol. 1,Junji Ito,9781569317143,2001-10-06 00:00:00.000,Viz Media,104701,3116
Uzumaki: Spiral into Horror  Vol. 1,伊藤潤二,9781569317143,2001-10-06 00:00:00.000,Viz Media,109215,3116
Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito,9781591160335,2002-07-06 00:00:00.000,Viz Media,104701,3116
Uzumaki: Spiral into Horror  Vol. 2.,伊藤潤二,9781591160335,2002-07-06 00:00:00.000,Viz Media,109215,3116
Uzumaki: Spiral Into Horror  Vol. 3,Junji Ito,9781591160489,2002-10-06 00:00:00.000,Viz Media,104701,3116
Uzumaki: Spiral Into Horror  Vol. 3,伊藤潤二,9781591160489,2002-10-06 00:00:00.000,Viz Media,109215,3116
Dust (Richard Jury  #21),Martha Grimes,9780670037865,2007-02-01 00:00:00.000,Viking Books,105767,3088
The Dirty Duck (Richard Jury  #4),Martha Grimes,9780451411396,2004-06-01 00:00:00.000,Onyx,105767,2389
Jerusalem Inn (Richard Jury  #5),Martha Grimes,9780451411617,2004-11-02 00:00:00.000,Onyx,105767,2389
The Anodyne Necklace (Richard Jury  #3),Martha Grimes,9780451410894,2004-01-06 00:00:00.000,Onyx,105767,2389
The Man With a Load of Mischief (Richard Jury  #1),Martha Grimes,9780451410818,2003-02-04 00:00:00.000,Berkley Books,105767,1241
The Five Bells and Bladebone (Richard Jury  #9),Martha Grimes,9780451410382,2002-06-01 00:00:00.000,NAL,105767,2299
Blankets,Craig Thompson,9781891830433,2003-08-18 00:00:00.000,Top Shelf Productions,101506,2981
Teach Us To Outgrow Our Madness,Kenzaburō Ōe,9780714530482,2000-03-04 00:00:00.000,Marion Boyars Publishers,104912,2214
Teach Us To Outgrow Our Madness,John Nathan,9780714530482,2000-03-04 00:00:00.000,Marion Boyars Publishers,104391,2214
Rouse Up  O Young Men of the New Age!,Kenzaburō Ōe,9781843540786,2003-07-10 00:00:00.000,Atlantic Books,104912,1136
The Golden Country,Shūsaku Endō,9780804833370,2003-08-15 00:00:00.000,Tuttle Publishing,108064,3009
The Golden Country,Francis Mathy,9780804833370,2003-08-15 00:00:00.000,Tuttle Publishing,102676,3009
Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3),Hiroki Endo,9781593075293,2006-05-16 00:00:00.000,Dark Horse Manga,103345,1500
Tuck Everlasting,Natalie Babbitt,9780374480134,2005-03-01 00:00:00.000,Farrar Straus Giroux,106383,1675
Mein Urgroßvater  die Helden und ich,James Krüss,9783551552716,2002-12-01 00:00:00.000,Carlsen,103731,1351
The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak,9780786931378,2004-01-01 00:00:00.000,Wizards of the Coast,107227,3197
The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,9780765348753,2007-03-06 00:00:00.000,Tor Fantasy,104686,2986
No god but God: The Origins  Evolution and Future of Islam,Reza Aslan,9780812971897,2006-01-10 00:00:00.000,Random House Trade,107202,2641
Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,9781400096466,2006-11-14 00:00:00.000,Anchor,102933,1087
March Upcountry (Empire of Man  #1),David Weber,9780743435383,2002-05-01 00:00:00.000,Baen,101878,1181
March Upcountry (Empire of Man  #1),John Ringo,9780743435383,2002-05-01 00:00:00.000,Baen,104417,1181
King of the Middle March,Kevin Crossley-Holland,9780439266017,2006-03-01 00:00:00.000,Scholastic Inc.,104929,2752
The Dobe Ju/'hoansi,Richard B. Lee,9780155063334,2002-02-04 00:00:00.000,Wadsworth Publishing Company,107235,3133
Ju-on Volume 1 (呪怨  #1),Kei Ohishi,9781595820716,2006-09-19 00:00:00.000,Dark Horse Manga,104855,1500
Ju-on Volume 1 (呪怨  #1),Joe Swift,9781595820716,2006-09-19 00:00:00.000,Dark Horse Manga,104186,1500
Get Out of My Life  but First Could You Drive Me & Cheryl to the Mall?,Anthony E. Wolf,9780374528539,2002-08-21 00:00:00.000,Farrar  Straus and Giroux,100494,1671
The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder,Carol Stock Kranowitz,9780399532719,2006-08-01 00:00:00.000,TarcherPerigee,101097,2913
The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder,T.J. Wylie,9780399532719,2006-08-01 00:00:00.000,TarcherPerigee,108449,2913
Coming Out,Danielle Steel,9780385338325,2006-06-27 00:00:00.000,Delacorte Press,101629,1522
Shutting Out the Sky: Life in the Tenements of New York  1880-1924,Deborah Hopkinson,9780439375900,2003-10-01 00:00:00.000,Orchard Books,101913,2399
Art Out of Time: Unknown Comics Visionaries  1900-1969,Dan Nadel,9780810958388,2006-06-01 00:00:00.000,Abrams,101584,1022
The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,Carol Stock Kranowitz,9780399528439,2003-01-07 00:00:00.000,Perigee Trade,101097,2505
The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,T.J. Wylie,9780399528439,2003-01-07 00:00:00.000,Perigee Trade,108449,2505
The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,Trude Turnquist,9780399528439,2003-01-07 00:00:00.000,Perigee Trade,108775,2505
Shout Out Loud! 3,Satosumi Takaguchi,9781598163186,2006-12-12 00:00:00.000,TokyoPop,107922,2976
Disparitions,Natsuo Kirino,9782268042619,2002-05-27 00:00:00.000,Bertrand,106397,1253
Die Umarmung des Todes,Natsuo Kirino,9783442309177,2003-03-01 00:00:00.000,Goldmann,106397,1772
Are We There Yet?,David Levithan,9780375839566,2008-12-24 00:00:00.000,Random House Children's Books,101805,2633
Nick & Norah's Infinite Playlist,Rachel Cohn,9780375835315,2006-05-23 00:00:00.000,Alfred A. Knopf Books for Young Readers,107072,1061
Nick & Norah's Infinite Playlist,David Levithan,9780375835315,2006-05-23 00:00:00.000,Alfred A. Knopf Books for Young Readers,101805,1061
How to Make Money Like a Porn Star,Neil Strauss,9780060884055,2006-09-26 00:00:00.000,It Books,106410,2032
How to Make Money Like a Porn Star,Jenna Jameson,9780060884055,2006-09-26 00:00:00.000,It Books,103982,2032
The Mystery Method: How to Get Beautiful Women Into Bed,Mystery,9780312360115,2007-02-06 00:00:00.000,St. Martin's Press,106328,2863
The Mystery Method: How to Get Beautiful Women Into Bed,Neil Strauss,9780312360115,2007-02-06 00:00:00.000,St. Martin's Press,106410,2863
The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss,9780060989156,2002-07-09 00:00:00.000,Dey Street Books,106410,1542
The Dirt: Confessions of the World's Most Notorious Rock Band,Vince Neil,9780060989156,2002-07-09 00:00:00.000,Dey Street Books,108865,1542
The Dirt: Confessions of the World's Most Notorious Rock Band,Nikki Sixx,9780060989156,2002-07-09 00:00:00.000,Dey Street Books,106483,1542
The Dirt: Confessions of the World's Most Notorious Rock Band,Mick Mars,9780060989156,2002-07-09 00:00:00.000,Dey Street Books,106211,1542
The Dirt: Confessions of the World's Most Notorious Rock Band,Tommy Lee,9780060989156,2002-07-09 00:00:00.000,Dey Street Books,108723,1542
Mémoires de l'Enfer,Marilyn Manson,9782207249109,2000-11-15 00:00:00.000,Denoël,105634,1532
Mémoires de l'Enfer,Neil Strauss,9782207249109,2000-11-15 00:00:00.000,Denoël,106410,1532
Mémoires de l'Enfer,Gilles Vaugeois,9782207249109,2000-11-15 00:00:00.000,Denoël,103001,1532
Una Vida Con Proposito Volumen 6,Rick Warren,9781417499731,2005-05-31 00:00:00.000,Vida,107376,3085
Maya,Jostein Gaarder,9780753811467,2011-05-10 00:00:00.000,Phoenix,104585,2515
Maya,James Anderson,9780753811467,2011-05-10 00:00:00.000,Phoenix,103658,2515
The Orange Girl,Jostein Gaarder,9780753819920,2005-07-06 00:00:00.000,Phoenix,104585,2515
The Orange Girl,James Anderson,9780753819920,2005-07-06 00:00:00.000,Phoenix,103658,2515
Sophie's World,Jostein Gaarder,9780374530716,2007-03-20 00:00:00.000,Farrar  Straus and Giroux,104585,1671
Sophie's World,Paulette Møller,9780374530716,2007-03-20 00:00:00.000,Farrar  Straus and Giroux,106769,1671
Let Justice Roll Down,John M. Perkins,9780830743070,2006-12-06 00:00:00.000,Regal Books,104372,2671
Let Justice Roll Down,Shane Claiborne,9780830743070,2006-12-06 00:00:00.000,Regal Books,107993,2671
The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,Mira Nair,9781557047410,2006-12-01 00:00:00.000,Newmarket,106268,2344
The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,Jhumpa Lahiri,9781557047410,2006-12-01 00:00:00.000,Newmarket,104066,2344
The Cave,Robert Penn Warren,9780813191553,2006-02-24 00:00:00.000,University Press of Kentucky,107539,3035
The Cave,James H. Justus,9780813191553,2006-02-24 00:00:00.000,University Press of Kentucky,103713,3035
The Cave,Xavier Pàmies,9780813191553,2006-02-24 00:00:00.000,University Press of Kentucky,109137,3035
Animal  Vegetable  Miracle: A Year of Food Life,Barbara Kingsolver,9780060852559,2007-05-01 00:00:00.000,HarperCollins Publishers,100659,1885
Animal  Vegetable  Miracle: A Year of Food Life,Steven L. Hopp,9780060852559,2007-05-01 00:00:00.000,HarperCollins Publishers,108299,1885
Animal  Vegetable  Miracle: A Year of Food Life,Camille Kingsolver,9780060852559,2007-05-01 00:00:00.000,HarperCollins Publishers,101031,1885
Animal  Vegetable  Miracle: A Year of Food Life,Richard A. Houser,9780060852559,2007-05-01 00:00:00.000,HarperCollins Publishers,107226,1885
