Country,Country (group),dummy,dummy (copy),MEASURE,PC_GDP,PC_GDP label,PC_GDP_act,PC_HEALTHXP,SUBJECT,TIME,USD_CAP,USD_CAP label,USD_CAP_act,VALUE_SELECT_$,VALUE_SELECT_%,max_year,Value,VALUE_SELECT
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,3.943,Percentage of GDP,PC_GDP,,TOT,1/1/1971,,USD per Capita,USD_CAP,$, ,1971,3.943,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,4.098,Percentage of GDP,PC_GDP,,TOT,1/1/1972,,USD per Capita,USD_CAP,$, ,1972,4.098,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,4.378,Percentage of GDP,PC_GDP,,TOT,1/1/1973,,USD per Capita,USD_CAP,$, ,1973,4.378,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,4.443,Percentage of GDP,PC_GDP,,TOT,1/1/1974,,USD per Capita,USD_CAP,$, ,1974,4.443,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,5.547,Percentage of GDP,PC_GDP,,TOT,1/1/1975,,USD per Capita,USD_CAP,$, ,1975,5.547,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,5.755,Percentage of GDP,PC_GDP,,TOT,1/1/1976,,USD per Capita,USD_CAP,$, ,1976,5.755,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.226,Percentage of GDP,PC_GDP,,TOT,1/1/1977,,USD per Capita,USD_CAP,$, ,1977,6.226,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.416,Percentage of GDP,PC_GDP,,TOT,1/1/1978,,USD per Capita,USD_CAP,$, ,1978,6.416,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.398,Percentage of GDP,PC_GDP,,TOT,1/1/1979,,USD per Capita,USD_CAP,$, ,1979,6.398,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.181,Percentage of GDP,PC_GDP,,TOT,1/1/1980,,USD per Capita,USD_CAP,$, ,1980,6.181,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.596,Percentage of GDP,PC_GDP,,TOT,1/1/1981,,USD per Capita,USD_CAP,$, ,1981,6.596,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.824,Percentage of GDP,PC_GDP,,TOT,1/1/1982,,USD per Capita,USD_CAP,$, ,1982,6.824,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.991,Percentage of GDP,PC_GDP,,TOT,1/1/1983,,USD per Capita,USD_CAP,$, ,1983,6.991,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.833,Percentage of GDP,PC_GDP,,TOT,1/1/1984,,USD per Capita,USD_CAP,$, ,1984,6.833,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.883,Percentage of GDP,PC_GDP,,TOT,1/1/1985,,USD per Capita,USD_CAP,$, ,1985,6.883,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.054,Percentage of GDP,PC_GDP,,TOT,1/1/1986,,USD per Capita,USD_CAP,$, ,1986,7.054,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.162,Percentage of GDP,PC_GDP,,TOT,1/1/1987,,USD per Capita,USD_CAP,$, ,1987,7.162,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.161,Percentage of GDP,PC_GDP,,TOT,1/1/1988,,USD per Capita,USD_CAP,$, ,1988,7.161,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.104,Percentage of GDP,PC_GDP,,TOT,1/1/1989,,USD per Capita,USD_CAP,$, ,1989,7.104,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.147,Percentage of GDP,PC_GDP,,TOT,1/1/1990,,USD per Capita,USD_CAP,$, ,1990,7.147,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.459,Percentage of GDP,PC_GDP,,TOT,1/1/1991,,USD per Capita,USD_CAP,$, ,1991,7.459,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.639,Percentage of GDP,PC_GDP,,TOT,1/1/1992,,USD per Capita,USD_CAP,$, ,1992,7.639,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.763,Percentage of GDP,PC_GDP,,TOT,1/1/1993,,USD per Capita,USD_CAP,$, ,1993,7.763,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.56,Percentage of GDP,PC_GDP,,TOT,1/1/1994,,USD per Capita,USD_CAP,$, ,1994,7.56,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.519,Percentage of GDP,PC_GDP,,TOT,1/1/1995,,USD per Capita,USD_CAP,$, ,1995,7.519,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.814,Percentage of GDP,PC_GDP,,TOT,1/1/1996,,USD per Capita,USD_CAP,$, ,1996,7.814,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.675,Percentage of GDP,PC_GDP,,TOT,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,7.675,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.797,Percentage of GDP,PC_GDP,,TOT,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,7.797,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.963,Percentage of GDP,PC_GDP,,TOT,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,7.963,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.999,Percentage of GDP,PC_GDP,,TOT,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,7.999,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.15,Percentage of GDP,PC_GDP,,TOT,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,8.15,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.318,Percentage of GDP,PC_GDP,,TOT,1/1/2002,,USD per Capita,USD_CAP,$, ,2002,8.318,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.208,Percentage of GDP,PC_GDP,,TOT,1/1/2003,,USD per Capita,USD_CAP,$, ,2003,9.208,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.367,Percentage of GDP,PC_GDP,,TOT,1/1/2004,,USD per Capita,USD_CAP,$, ,2004,9.367,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.262,Percentage of GDP,PC_GDP,,TOT,1/1/2005,,USD per Capita,USD_CAP,$, ,2005,9.262,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.162,Percentage of GDP,PC_GDP,,TOT,1/1/2006,,USD per Capita,USD_CAP,$, ,2006,9.162,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.167,Percentage of GDP,PC_GDP,,TOT,1/1/2007,,USD per Capita,USD_CAP,$, ,2007,9.167,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.632,Percentage of GDP,PC_GDP,,TOT,1/1/2008,,USD per Capita,USD_CAP,$, ,2008,9.632,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.356,Percentage of GDP,PC_GDP,,TOT,1/1/2009,,USD per Capita,USD_CAP,$, ,2009,10.356,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.234,Percentage of GDP,PC_GDP,,TOT,1/1/2010,,USD per Capita,USD_CAP,$, ,2010,10.234,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.392,Percentage of GDP,PC_GDP,,TOT,1/1/2011,,USD per Capita,USD_CAP,$, ,2011,10.392,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.507,Percentage of GDP,PC_GDP,,TOT,1/1/2012,,USD per Capita,USD_CAP,$, ,2012,10.507,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.562,Percentage of GDP,PC_GDP,,TOT,1/1/2013,,USD per Capita,USD_CAP,$, ,2013,10.562,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.44,Percentage of GDP,PC_GDP,,TOT,1/1/2014,,USD per Capita,USD_CAP,$, ,2014,10.44,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.427,Percentage of GDP,PC_GDP,,TOT,1/1/2015,,USD per Capita,USD_CAP,$, ,2015,10.427,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.282,Percentage of GDP,PC_GDP,,TOT,1/1/2016,,USD per Capita,USD_CAP,$, ,2016,10.282,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.406,Percentage of GDP,PC_GDP,,TOT,1/1/2017,,USD per Capita,USD_CAP,$, ,2017,10.406,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.319,Percentage of GDP,PC_GDP,,TOT,1/1/2018,,USD per Capita,USD_CAP,$, ,2018,10.319,
Belgium,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.349,Percentage of GDP,PC_GDP,,TOT,1/1/2019,,USD per Capita,USD_CAP,$, ,2019,10.349,
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2003,615.912,USD per Capita,USD_CAP,$, ,2003,615.912,615.9
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2004,628.268,USD per Capita,USD_CAP,$, ,2004,628.268,628.3
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2005,634.089,USD per Capita,USD_CAP,$, ,2005,634.089,634.1
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2006,656.662,USD per Capita,USD_CAP,$, ,2006,656.662,656.7
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2007,691.171,USD per Capita,USD_CAP,$, ,2007,691.171,691.2
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2008,717.927,USD per Capita,USD_CAP,$, ,2008,717.927,717.9
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2009,743.549,USD per Capita,USD_CAP,$, ,2009,743.549,743.5
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2010,781.335,USD per Capita,USD_CAP,$, ,2010,781.335,781.3
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2011,804.492,USD per Capita,USD_CAP,$, ,2011,804.492,804.5
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2012,826.488,USD per Capita,USD_CAP,$, ,2012,826.488,826.5
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2013,875.827,USD per Capita,USD_CAP,$, ,2013,875.827,875.8
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2014,893.825,USD per Capita,USD_CAP,$, ,2014,893.825,893.8
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2015,907.434,USD per Capita,USD_CAP,$, ,2015,907.434,907.4
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2016,904.723,USD per Capita,USD_CAP,$, ,2016,904.723,904.7
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2017,953.995,USD per Capita,USD_CAP,$, ,2017,953.995,954.0
Belgium,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2018,972.179,USD per Capita,USD_CAP,$, ,2018,972.179,972.2
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.258,Percentage of GDP,PC_GDP,,TOT,1/1/1970,,USD per Capita,USD_CAP,$, ,1970,6.258,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.512,Percentage of GDP,PC_GDP,,TOT,1/1/1971,,USD per Capita,USD_CAP,$, ,1971,6.512,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.431,Percentage of GDP,PC_GDP,,TOT,1/1/1972,,USD per Capita,USD_CAP,$, ,1972,6.431,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.126,Percentage of GDP,PC_GDP,,TOT,1/1/1973,,USD per Capita,USD_CAP,$, ,1973,6.126,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.036,Percentage of GDP,PC_GDP,,TOT,1/1/1974,,USD per Capita,USD_CAP,$, ,1974,6.036,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.493,Percentage of GDP,PC_GDP,,TOT,1/1/1975,,USD per Capita,USD_CAP,$, ,1975,6.493,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.5,Percentage of GDP,PC_GDP,,TOT,1/1/1976,,USD per Capita,USD_CAP,$, ,1976,6.5,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.48,Percentage of GDP,PC_GDP,,TOT,1/1/1977,,USD per Capita,USD_CAP,$, ,1977,6.48,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.457,Percentage of GDP,PC_GDP,,TOT,1/1/1978,,USD per Capita,USD_CAP,$, ,1978,6.457,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.35,Percentage of GDP,PC_GDP,,TOT,1/1/1979,,USD per Capita,USD_CAP,$, ,1979,6.35,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.536,Percentage of GDP,PC_GDP,,TOT,1/1/1980,,USD per Capita,USD_CAP,$, ,1980,6.536,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,6.766,Percentage of GDP,PC_GDP,,TOT,1/1/1981,,USD per Capita,USD_CAP,$, ,1981,6.766,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.495,Percentage of GDP,PC_GDP,,TOT,1/1/1982,,USD per Capita,USD_CAP,$, ,1982,7.495,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.664,Percentage of GDP,PC_GDP,,TOT,1/1/1983,,USD per Capita,USD_CAP,$, ,1983,7.664,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.551,Percentage of GDP,PC_GDP,,TOT,1/1/1984,,USD per Capita,USD_CAP,$, ,1984,7.551,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.558,Percentage of GDP,PC_GDP,,TOT,1/1/1985,,USD per Capita,USD_CAP,$, ,1985,7.558,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.798,Percentage of GDP,PC_GDP,,TOT,1/1/1986,,USD per Capita,USD_CAP,$, ,1986,7.798,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.739,Percentage of GDP,PC_GDP,,TOT,1/1/1987,,USD per Capita,USD_CAP,$, ,1987,7.739,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.738,Percentage of GDP,PC_GDP,,TOT,1/1/1988,,USD per Capita,USD_CAP,$, ,1988,7.738,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,7.946,Percentage of GDP,PC_GDP,,TOT,1/1/1989,,USD per Capita,USD_CAP,$, ,1989,7.946,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.364,Percentage of GDP,PC_GDP,,TOT,1/1/1990,,USD per Capita,USD_CAP,$, ,1990,8.364,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.048,Percentage of GDP,PC_GDP,,TOT,1/1/1991,,USD per Capita,USD_CAP,$, ,1991,9.048,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.3,Percentage of GDP,PC_GDP,,TOT,1/1/1992,,USD per Capita,USD_CAP,$, ,1992,9.3,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.186,Percentage of GDP,PC_GDP,,TOT,1/1/1993,,USD per Capita,USD_CAP,$, ,1993,9.186,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.835,Percentage of GDP,PC_GDP,,TOT,1/1/1994,,USD per Capita,USD_CAP,$, ,1994,8.835,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.532,Percentage of GDP,PC_GDP,,TOT,1/1/1995,,USD per Capita,USD_CAP,$, ,1995,8.532,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.335,Percentage of GDP,PC_GDP,,TOT,1/1/1996,,USD per Capita,USD_CAP,$, ,1996,8.335,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.317,Percentage of GDP,PC_GDP,,TOT,1/1/1997,,USD per Capita,USD_CAP,$, ,1997,8.317,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.547,Percentage of GDP,PC_GDP,,TOT,1/1/1998,,USD per Capita,USD_CAP,$, ,1998,8.547,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.329,Percentage of GDP,PC_GDP,,TOT,1/1/1999,,USD per Capita,USD_CAP,$, ,1999,8.329,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.248,Percentage of GDP,PC_GDP,,TOT,1/1/2000,,USD per Capita,USD_CAP,$, ,2000,8.248,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.625,Percentage of GDP,PC_GDP,,TOT,1/1/2001,,USD per Capita,USD_CAP,$, ,2001,8.625,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,8.857,Percentage of GDP,PC_GDP,,TOT,1/1/2002,,USD per Capita,USD_CAP,$, ,2002,8.857,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.011,Percentage of GDP,PC_GDP,,TOT,1/1/2003,,USD per Capita,USD_CAP,$, ,2003,9.011,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.066,Percentage of GDP,PC_GDP,,TOT,1/1/2004,,USD per Capita,USD_CAP,$, ,2004,9.066,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.035,Percentage of GDP,PC_GDP,,TOT,1/1/2005,,USD per Capita,USD_CAP,$, ,2005,9.035,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.318,Percentage of GDP,PC_GDP,,TOT,1/1/2006,,USD per Capita,USD_CAP,$, ,2006,9.318,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.414,Percentage of GDP,PC_GDP,,TOT,1/1/2007,,USD per Capita,USD_CAP,$, ,2007,9.414,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,9.575,Percentage of GDP,PC_GDP,,TOT,1/1/2008,,USD per Capita,USD_CAP,$, ,2008,9.575,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.682,Percentage of GDP,PC_GDP,,TOT,1/1/2009,,USD per Capita,USD_CAP,$, ,2009,10.682,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.659,Percentage of GDP,PC_GDP,,TOT,1/1/2010,,USD per Capita,USD_CAP,$, ,2010,10.659,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.315,Percentage of GDP,PC_GDP,,TOT,1/1/2011,,USD per Capita,USD_CAP,$, ,2011,10.315,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.429,Percentage of GDP,PC_GDP,,TOT,1/1/2012,,USD per Capita,USD_CAP,$, ,2012,10.429,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.34,Percentage of GDP,PC_GDP,,TOT,1/1/2013,,USD per Capita,USD_CAP,$, ,2013,10.34,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.25,Percentage of GDP,PC_GDP,,TOT,1/1/2014,,USD per Capita,USD_CAP,$, ,2014,10.25,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.683,Percentage of GDP,PC_GDP,,TOT,1/1/2015,,USD per Capita,USD_CAP,$, ,2015,10.683,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.979,Percentage of GDP,PC_GDP,,TOT,1/1/2016,,USD per Capita,USD_CAP,$, ,2016,10.979,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.79,Percentage of GDP,PC_GDP,,TOT,1/1/2017,,USD per Capita,USD_CAP,$, ,2017,10.79,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.79,Percentage of GDP,PC_GDP,,TOT,1/1/2018,,USD per Capita,USD_CAP,$, ,2018,10.79,
Canada,"ALL, Australia, Austria and 40 more", , ,PC_GDP,10.79,Percentage of GDP,PC_GDP,,TOT,1/1/2019,,USD per Capita,USD_CAP,$, ,2019,10.79,
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1988,223.963,USD per Capita,USD_CAP,$, ,1988,223.963,224.0
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1989,238.059,USD per Capita,USD_CAP,$, ,1989,238.059,238.1
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1990,254.274,USD per Capita,USD_CAP,$, ,1990,254.274,254.3
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1991,265.285,USD per Capita,USD_CAP,$, ,1991,265.285,265.3
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1992,278.596,USD per Capita,USD_CAP,$, ,1992,278.596,278.6
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1993,296.462,USD per Capita,USD_CAP,$, ,1993,296.462,296.5
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1994,314.322,USD per Capita,USD_CAP,$, ,1994,314.322,314.3
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1995,327.392,USD per Capita,USD_CAP,$, ,1995,327.392,327.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1996,334.855,USD per Capita,USD_CAP,$, ,1996,334.855,334.9
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1997,363.29,USD per Capita,USD_CAP,$, ,1997,363.29,363.3
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1998,368.417,USD per Capita,USD_CAP,$, ,1998,368.417,368.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/1999,388.847,USD per Capita,USD_CAP,$, ,1999,388.847,388.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2000,406.989,USD per Capita,USD_CAP,$, ,2000,406.989,407.0
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2001,417.7,USD per Capita,USD_CAP,$, ,2001,417.7,417.7
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2002,438.762,USD per Capita,USD_CAP,$, ,2002,438.762,438.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2003,444.204,USD per Capita,USD_CAP,$, ,2003,444.204,444.2
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2004,477.106,USD per Capita,USD_CAP,$, ,2004,477.106,477.1
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2005,505.911,USD per Capita,USD_CAP,$, ,2005,505.911,505.9
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2006,544.159,USD per Capita,USD_CAP,$, ,2006,544.159,544.2
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2007,567.614,USD per Capita,USD_CAP,$, ,2007,567.614,567.6
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2008,584.815,USD per Capita,USD_CAP,$, ,2008,584.815,584.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2009,587.067,USD per Capita,USD_CAP,$, ,2009,587.067,587.1
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2010,630.669,USD per Capita,USD_CAP,$, ,2010,630.669,630.7
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2011,607.985,USD per Capita,USD_CAP,$, ,2011,607.985,608.0
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2012,613.751,USD per Capita,USD_CAP,$, ,2012,613.751,613.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2013,616.354,USD per Capita,USD_CAP,$, ,2013,616.354,616.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2014,661.359,USD per Capita,USD_CAP,$, ,2014,661.359,661.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2015,656.492,USD per Capita,USD_CAP,$, ,2015,656.492,656.5
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2016,761.404,USD per Capita,USD_CAP,$, ,2016,761.404,761.4
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2017,772.157,USD per Capita,USD_CAP,$, ,2017,772.157,772.2
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2018,778.767,USD per Capita,USD_CAP,$, ,2018,778.767,778.8
Canada,"ALL, Australia, Austria and 40 more", , ,USD_CAP,,Percentage of GDP,PC_GDP,,OOPEXP,1/1/2019,795.389,USD per Capita,USD_CAP,$, ,2019,795.389,795.4
Czechia,"ALL, Australia, Austria and 40 more", , ,PC_GDP,3.736,Percentage of GDP,PC_GDP,,TOT,1/1/1990,,USD per Capita,USD_CAP,$, ,1990,3.736,
